"OrderID";"Tanggal";"Nama_Produk";"Jumlah";"Harga";"Harga_Unit";"Sumber_Order";"Nama_Pelanggan";"Nomor_WA"
"ORD100306";"2025-07-12";"Salad Ayam";1;30000;30000;"Instagram";"Citra Budiyanto";89092753269
"ORD102463";"2025-09-09";"Nasi Box Vegan";1;25000;25000;"Instagram";"Budi Putri";81355690927
"ORD101568";"2025-07-11";"Nasi Box Ayam";1;25000;25000;"Instagram";"Gita Wijaya";82172715518
"ORD102244";"2025-07-15";"Nasi box vegan";1;25000;25000;"WhatsApp";"Laras Putri";84105648149
"ORD100738";"2025-04-11";"Soup Sayur";1;25000;25000;"Instagram";"Tono Kusuma";87278755886
"ORD102403";"2025-06-11";"Salad Ayam";4;160000;40000;"WhatsApp";"Fajar Pratama";83244720999
"ORD101127";"2025-04-24";"Salad Ayam";1;30000;30000;"Instagram";"Tono Putri";89955620533
"ORD101257";"2025-04-04";"Snack box";2;40000;20000;"Instagram";"Kiki Kusuma";83752654793
"ORD100688";"2025-09-29";"Soup Sayur";1;20000;20000;"WhatsApp";"Eka Harto";82786801128
"ORD100117";"2025-08-25";"Nasi Box Ayam";4;60000;15000;"Instagram";"Andi Pratama";85169409749
"ORD100768";"2025-08-18";"Nasi Box Ayam";2;70000;35000;"Instagram";"Nina Kusuma";81251778528
"ORD101871";"2025-07-26";"snack box";4;80000;20000;"Instagram";"Ochi Permana";82104696325
"ORD101046";"2025-07-11";"Nasi Box Ayam";3;75000;25000;"Instagram";"Gita Putri";89121277561
"ORD102391";"2025-05-30";"Nasi box vegan";1;35000;35000;"Instagram";"Hadi Saputra";82266093796
"ORD101865";"2025-09-22";"snack box";1;15000;15000;"Instagram";"Kiki Pratama";89428434795
"ORD101300";"2025-08-18";"Salad Ayam";1;40000;40000;"Instagram";"Hadi Pratama";82904228421
"ORD101945";"2025-08-22";"Nasi Box Ayam";2;40000;20000;"Instagram";"Andi Wicaksono";85626368970
"ORD101264";"2025-07-25";"snack box";3;45000;15000;"Instagram";"Budi Permana";80548687403
"ORD100226";"2025-08-24";"Snack Box";2;50000;25000;"WhatsApp";"Tono Permana";81438663227
"ORD101162";"2025-08-08";"Salad Ayam";1;35000;35000;"Instagram";"Tono Permana";85978207151
"ORD100794";"2025-08-13";"Salad Ayam";2;80000;40000;"WhatsApp";"Sari Kusuma";80260127961
"ORD101155";"2025-04-26";"Nasi Box Ayam";1;35000;35000;"WhatsApp";"Maya Kusuma";81463031617
"ORD100552";"2025-06-08";"Soup Sayur";2;50000;25000;"WhatsApp";"Eka Wijaya";89933083301
"ORD102372";"2025-07-18";"Salad Ayam";1;40000;40000;"Instagram";"Rina Harto";86386557790
"ORD100828";"2025-06-25";"Nasi Box Ayam";4;100000;25000;"Instagram";"Ochi Putri";86284987769
"ORD101856";"2025-07-09";"Snack Box";1;20000;20000;"Instagram";"Dewi Budiyanto";85156915452
"ORD100197";"2025-05-20";"Salad Ayam";1;30000;30000;"WhatsApp";"Hadi Pratama";81585064317
"ORD102366";"2025-06-19";"Nasi box vegan";2;70000;35000;"Instagram";"Joko Putri";83536937854
"ORD102024";"2025-07-04";"Soup Sayur";5;100000;20000;"Instagram";"Tono Permana";80103105183
"ORD101293";"2025-04-14";"Nasi box vegan";1;25000;25000;"WhatsApp";"Joko Wicaksono";81543799371
"ORD100473";"2025-06-16";"Salad Ayam";1;25000;25000;"WhatsApp";"Hadi Pratama";87790714163
"ORD102441";"2025-09-13";"Nasi Box Ayam";1;25000;25000;"Instagram";"Ochi Harto";84905814770
"ORD100491";"2025-08-27";"Snack Box";1;15000;15000;"Instagram";"Putu Wicaksono";82522872808
"ORD100580";"2025-06-17";"Nasi Box Ayam";1;30000;30000;"Instagram";"Uli Kusuma";85866934654
"ORD102014";"2025-08-04";"Soup Sayur";1;20000;20000;"WhatsApp";"Ochi Wijaya";80276773592
"ORD101139";"2025-07-17";"Soup Sayur";1;25000;25000;"Instagram";"Maya Pratama";89916247314
"ORD100119";"2025-09-23";"Snack Box";1;15000;15000;"Instagram";"Andi Pratama";83494937597
"ORD101097";"2025-07-13";"Snack box";1;15000;15000;"Instagram";"Eka Budiyanto";87431527420
"ORD100581";"2025-09-26";"Nasi Box Ayam";1;30000;30000;"Instagram";"Joko Santoso";85411526218
"ORD101744";"2025-07-30";"Nasi Box Ayam";1;30000;30000;"Instagram";"Nina Kusuma";81251778528
"ORD101773";"2025-07-26";"Nasi Box Vegan";4;140000;35000;"Instagram";"Kiki Wijaya";86091779827
"ORD101041";"2025-06-23";"Nasi Box Ayam";5;150000;30000;"Instagram";"Maya Santoso";84817549651
"ORD100733";"2025-08-08";"Snack box";3;75000;25000;"Instagram";"Kiki Kusuma";83752654793
"ORD100917";"2025-05-28";"Nasi box vegan";1;30000;30000;"WhatsApp";"Tono Kusuma";82299590010
"ORD100275";"2025-09-17";"snack box";5;125000;25000;"WhatsApp";"Budi Santoso";84711382675
"ORD102402";"2025-05-26";"Soup Sayur";1;25000;25000;"Instagram";"Fajar Kusuma";84057202590
"ORD101992";"2025-07-28";"Salad Ayam";1;30000;30000;"Instagram";"Andi Permana";83173936385
"ORD101640";"2025-07-23";"Nasi Box Ayam";3;75000;25000;"Instagram";"Hadi Wijaya";80033092327
"ORD100386";"2025-07-19";"Salad Ayam";1;35000;35000;"Instagram";"Fajar Harto";80050455623
"ORD101777";"2025-07-25";"Salad Ayam";2;50000;25000;"Instagram";"Eka Wicaksono";84846773782
"ORD101054";"2025-04-12";"Nasi Box Ayam";2;50000;25000;"WhatsApp";"Nina Wicaksono";85289539264
"ORD101253";"2025-06-03";"Soup Sayur";1;25000;25000;"WhatsApp";"Ika Saputra";86574374896
"ORD100804";"2025-06-04";"Nasi Box Ayam";1;35000;35000;"Instagram";"Sari Pratama";81493689980
"ORD100492";"2025-05-31";"Soup Sayur";1;25000;25000;"Instagram";"Andi Wijaya";86608801994
"ORD101136";"2025-04-21";"Salad Ayam";3;90000;30000;"Instagram";"Ochi Harto";84431351823
"ORD100696";"2025-05-02";"Soup Sayur";1;20000;20000;"Instagram";"Laras Santoso";85830033542
"ORD101443";"2025-05-27";"Nasi Box Vegan";2;70000;35000;"Instagram";"Citra Wicaksono";87589178390
"ORD101826";"2025-09-06";"Nasi box vegan";1;35000;35000;"WhatsApp";"Eka Wicaksono";88248963834
"ORD100165";"2025-08-13";"Salad Ayam";1;25000;25000;"Instagram";"Sari Santoso";86578759856
"ORD100467";"2025-09-18";"Salad Ayam";1;35000;35000;"Instagram";"Fajar Santoso";85930407859
"ORD102245";"2025-06-02";"Nasi Box Ayam";2;40000;20000;"Instagram";"Eka Wijaya";89933083301
"ORD102175";"2025-04-26";"Snack box";1;25000;25000;"WhatsApp";"Joko Harto";83699577738
"ORD102302";"2025-06-13";"Salad Ayam";2;60000;30000;"WhatsApp";"Rina Wijaya";82191361939
"ORD101743";"2025-06-16";"Nasi Box Ayam";2;50000;25000;"WhatsApp";"Ika Permana";88889937567
"ORD102185";"2025-07-24";"snack box";1;15000;15000;"Instagram";"Andi Wijaya";88366752545
"ORD100246";"2025-09-23";"Nasi Box Vegan";1;35000;35000;"Instagram";"Tono Permana";85978207151
"ORD101590";"2025-07-08";"Snack box";5;125000;25000;"Instagram";"Sari Putri";88274225790
"ORD101325";"2025-08-14";"Snack Box";2;40000;20000;"Instagram";"Fajar Wicaksono";87038430988
"ORD100154";"2025-08-18";"Snack Box";2;40000;20000;"Instagram";"Fajar Santoso";84556110022
"ORD102154";"2025-09-11";"Nasi Box Ayam";1;25000;25000;"WhatsApp";"Uli Permana";82480861317
"ORD100591";"2025-08-14";"Nasi Box Ayam";1;35000;35000;"Instagram";"Joko Santoso";86409097439
"ORD100547";"2025-08-28";"Nasi Box Ayam";1;35000;35000;"WhatsApp";"Kiki Pratama";81256746807
"ORD102380";"2025-05-27";"Nasi box vegan";3;75000;25000;"WhatsApp";"Joko Santoso";84157473384
"ORD101543";"2025-05-26";"Nasi Box Vegan";1;35000;35000;"WhatsApp";"Gita Budiyanto";87262473178
"ORD101733";"2025-05-30";"snack box";1;25000;25000;"Instagram";"Ika Kusuma";87334843443
"ORD100003";"2025-07-23";"Snack Box";1;25000;25000;"WhatsApp";"Putu Kusuma";88515832818
"ORD102073";"2025-04-12";"Snack box";1;15000;15000;"Instagram";"Fajar Wijaya";87525007432
"ORD101932";"2025-04-28";"Soup sayur";3;60000;20000;"WhatsApp";"Ika Saputra";88007229034
"ORD100027";"2025-08-15";"Nasi Box Ayam";1;35000;35000;"WhatsApp";"Hadi Saputra";82266093796
"ORD100066";"2025-05-16";"Soup sayur";3;75000;25000;"WhatsApp";"Citra Wicaksono";85186363745
"ORD100118";"2025-07-24";"Soup sayur";1;25000;25000;"Instagram";"Uli Santoso";88075957947
"ORD101529";"2025-09-13";"Snack Box";5;125000;25000;"Instagram";"Sari Budiyanto";83982258713
"ORD100002";"2025-06-14";"Nasi box vegan";2;50000;25000;"Instagram";"Kiki Saputra";85452711116
"ORD102238";"2025-08-29";"Soup sayur";2;50000;25000;"Instagram";"Kiki Wijaya";89254629148
"ORD101087";"2025-05-17";"Soup Sayur";1;20000;20000;"Instagram";"Uli Kusuma";85604661839
"ORD101770";"2025-05-25";"Soup Sayur";4;100000;25000;"Instagram";"Citra Budiyanto";89092753269
"ORD102398";"2025-07-16";"Nasi Box Ayam";1;25000;25000;"Instagram";"Dewi Pratama";88692322602
"ORD102393";"2025-05-05";"Nasi Box Ayam";1;35000;35000;"Instagram";"Joko Permana";84103697117
"ORD102340";"2025-09-29";"Nasi Box Ayam";1;15000;15000;"WhatsApp";"Sari Permana";83918785191
"ORD100411";"2025-09-05";"Nasi box vegan";1;30000;30000;"Instagram";"Dewi Permana";85290965610
"ORD100549";"2025-04-07";"Salad Ayam";1;30000;30000;"WhatsApp";"Sari Budiyanto";89241418328
"ORD101999";"2025-08-19";"Salad Ayam";1;30000;30000;"Instagram";"Citra Wicaksono";89796886805
"ORD101406";"2025-09-02";"Nasi Box Ayam";2;50000;25000;"Instagram";"Dewi Wijaya";88367365766
"ORD100834";"2025-09-12";"Nasi Box Ayam";2;60000;30000;"Instagram";"Ika Permana";85190669849
"ORD100517";"2025-08-25";"Nasi Box Ayam";2;70000;35000;"Instagram";"Nina Putri";83445655743
"ORD101869";"2025-09-22";"Nasi Box Ayam";1;20000;20000;"Instagram";"Joko Harto";83699577738
"ORD100369";"2025-06-30";"Salad Ayam";4;120000;30000;"Instagram";"Rina Wijaya";82191361939
"ORD100837";"2025-04-07";"Nasi Box Ayam";5;150000;30000;"Instagram";"Budi Permana";87917693676
"ORD100249";"2025-06-15";"Salad Ayam";5;150000;30000;"Instagram";"Joko Kusuma";86631931491
"ORD100385";"2025-08-09";"Nasi Box Ayam";1;25000;25000;"WhatsApp";"Eka Putri";80969029593
"ORD101079";"2025-04-05";"Salad Ayam";3;90000;30000;"WhatsApp";"Hadi Budiyanto";80003075622
"ORD100532";"2025-04-12";"Nasi Box Ayam";2;50000;25000;"WhatsApp";"Gita Permana";86138612075
"ORD101621";"2025-06-12";"Soup sayur";2;40000;20000;"Instagram";"Laras Budiyanto";81449147660
"ORD101107";"2025-07-07";"Soup Sayur";4;80000;20000;"Instagram";"Joko Putri";82583132370
"ORD100271";"2025-05-20";"Nasi Box Ayam";4;140000;35000;"Instagram";"Andi Putri";86542351161
"ORD100343";"2025-05-12";"Nasi box vegan";1;25000;25000;"Instagram";"Nina Kusuma";81251778528
"ORD100277";"2025-05-12";"Snack Box";3;60000;20000;"WhatsApp";"Ochi Kusuma";80104328986
"ORD100465";"2025-06-21";"Salad Ayam";1;20000;20000;"Instagram";"Kiki Pratama";86258815371
"ORD102312";"2025-06-27";"Snack box";1;25000;25000;"Instagram";"Budi Saputra";80715969664
"ORD100305";"2025-05-22";"Salad Ayam";1;15000;15000;"Instagram";"Tono Kusuma";85342836440
"ORD100573";"2025-08-29";"Nasi box vegan";2;60000;30000;"WhatsApp";"Laras Putri";88098851656
"ORD100279";"2025-04-18";"Soup Sayur";2;40000;20000;"WhatsApp";"Ochi Harto";84431351823
"ORD100734";"2025-05-21";"Nasi Box Ayam";1;25000;25000;"Instagram";"Fajar Budiyanto";87334270866
"ORD101114";"2025-08-06";"Nasi Box Ayam";1;35000;35000;"Instagram";"Uli Wicaksono";84034471349
"ORD100367";"2025-05-04";"snack box";1;20000;20000;"Instagram";"Kiki Budiyanto";89297500170
"ORD101908";"2025-05-24";"Nasi box vegan";1;35000;35000;"Instagram";"Kiki Saputra";81648408588
"ORD100759";"2025-08-28";"Nasi Box Vegan";1;25000;25000;"WhatsApp";"Hadi Kusuma";83769042681
"ORD102300";"2025-05-14";"Nasi Box Vegan";1;25000;25000;"Instagram";"Nina Putri";81745961586
"ORD100757";"2025-06-22";"Nasi box vegan";4;140000;35000;"Instagram";"Ika Pratama";83038567700
"ORD100835";"2025-07-23";"Nasi box vegan";1;25000;25000;"Instagram";"Tono Pratama";86213721386
"ORD100786";"2025-05-21";"Nasi Box Ayam";1;35000;35000;"Instagram";"Sari Putri";87553942373
"ORD100085";"2025-09-15";"Snack box";1;15000;15000;"WhatsApp";"Fajar Wicaksono";87063242415
"ORD100844";"2025-05-21";"Nasi Box Ayam";1;25000;25000;"WhatsApp";"Sari Budiyanto";83982258713
"ORD101357";"2025-07-01";"snack box";3;60000;20000;"Instagram";"Putu Harto";85054447132
"ORD102248";"2025-05-31";"Soup Sayur";1;20000;20000;"Instagram";"Citra Wicaksono";89796886805
"ORD102428";"2025-07-06";"Salad Ayam";1;30000;30000;"WhatsApp";"Nina Permana";84216073375
"ORD100116";"2025-09-21";"Soup Sayur";1;20000;20000;"Instagram";"Ika Budiyanto";83503056413
"ORD101761";"2025-04-22";"Nasi box vegan";3;75000;25000;"Instagram";"Maya Permana";84957885685
"ORD100034";"2025-07-23";"Nasi Box Ayam";1;30000;30000;"Instagram";"Fajar Santoso";85930407859
"ORD100352";"2025-05-06";"Salad Ayam";4;120000;30000;"Instagram";"Budi Permana";87788925546
"ORD102009";"2025-07-31";"Snack Box";2;40000;20000;"Instagram";"Eka Kusuma";81279908811
"ORD101879";"2025-09-08";"Salad Ayam";2;30000;15000;"Instagram";"Fajar Wijaya";87525007432
"ORD102187";"2025-05-27";"Snack box";1;15000;15000;"Instagram";"Fajar Pratama";82866929662
"ORD102346";"2025-09-28";"Salad Ayam";2;50000;25000;"WhatsApp";"Uli Santoso";88075957947
"ORD101886";"2025-08-09";"Soup sayur";1;20000;20000;"WhatsApp";"Fajar Wijaya";84895134332
"ORD102058";"2025-04-20";"Soup Sayur";2;40000;20000;"WhatsApp";"Maya Santoso";84817549651
"ORD100007";"2025-04-07";"Snack Box";1;20000;20000;"Instagram";"Tono Wicaksono";88819148580
"ORD102095";"2025-05-19";"Nasi Box Ayam";2;50000;25000;"Instagram";"Putu Wicaksono";84348734714
"ORD102371";"2025-06-27";"Nasi Box Ayam";3;105000;35000;"WhatsApp";"Putu Harto";89894134352
"ORD101438";"2025-08-08";"Salad Ayam";1;35000;35000;"WhatsApp";"Tono Permana";81438663227
"ORD101490";"2025-04-27";"Salad Ayam";1;15000;15000;"WhatsApp";"Fajar Wicaksono";88681447394
"ORD100484";"2025-08-22";"Salad Ayam";5;75000;15000;"WhatsApp";"Eka Santoso";85395024026
"ORD101557";"2025-07-01";"Snack box";1;15000;15000;"WhatsApp";"Rina Saputra";87749649909
"ORD100171";"2025-09-29";"Salad Ayam";1;40000;40000;"WhatsApp";"Citra Pratama";82064361103
"ORD100511";"2025-07-23";"Snack Box";3;60000;20000;"Instagram";"Kiki Permana";84874016400
"ORD102112";"2025-04-20";"Nasi Box Ayam";1;25000;25000;"WhatsApp";"Ika Permana";88156149784
"ORD102231";"2025-05-09";"Salad Ayam";1;25000;25000;"Instagram";"Kiki Wijaya";84627048281
"ORD102306";"2025-08-15";"Soup Sayur";4;80000;20000;"Instagram";"Tono Putri";89955620533
"ORD100235";"2025-05-03";"Nasi Box Ayam";1;15000;15000;"Instagram";"Nina Wijaya";88324210249
"ORD101712";"2025-09-27";"Nasi box vegan";1;30000;30000;"Instagram";"Fajar Budiyanto";83268424508
"ORD101078";"2025-05-27";"Nasi box vegan";2;70000;35000;"Instagram";"Maya Saputra";85061809190
"ORD100949";"2025-06-20";"Soup sayur";1;20000;20000;"Instagram";"Laras Putri";82885158799
"ORD100836";"2025-04-11";"Soup sayur";3;60000;20000;"Instagram";"Maya Santoso";85297516136
"ORD100961";"2025-05-08";"Snack box";1;20000;20000;"Instagram";"Rina Wijaya";86453521818
"ORD101302";"2025-09-16";"Nasi Box Ayam";2;60000;30000;"Instagram";"Putu Santoso";84358112880
"ORD102019";"2025-06-20";"Soup Sayur";4;80000;20000;"Instagram";"Ika Kusuma";87334843443
"ORD100538";"2025-06-07";"Soup Sayur";4;100000;25000;"Instagram";"Fajar Santoso";88737530011
"ORD100846";"2025-08-02";"Nasi Box Ayam";1;35000;35000;"WhatsApp";"Putu Pratama";88416169284
"ORD101101";"2025-05-22";"Nasi Box Vegan";2;50000;25000;"Instagram";"Ochi Wijaya";80276773592
"ORD102117";"2025-04-07";"Soup Sayur";3;75000;25000;"Instagram";"Citra Budiyanto";85188888067
"ORD101764";"2025-08-26";"snack box";3;75000;25000;"Instagram";"Rina Harto";86022356972
"ORD100194";"2025-04-12";"Nasi Box Vegan";5;150000;30000;"Instagram";"Joko Santoso";84157473384
"ORD100217";"2025-07-20";"Snack Box";4;80000;20000;"Instagram";"Laras Pratama";82696582710
"ORD101755";"2025-04-17";"Nasi Box Ayam";2;60000;30000;"Instagram";"Hadi Budiyanto";80003075622
"ORD101095";"2025-07-10";"Nasi Box Ayam";4;60000;15000;"Instagram";"Andi Wicaksono";84466609935
"ORD101165";"2025-09-01";"Salad Ayam";1;30000;30000;"WhatsApp";"Gita Wicaksono";84167243426
"ORD101796";"2025-08-17";"Nasi box vegan";3;90000;30000;"WhatsApp";"Ochi Kusuma";80104328986
"ORD102297";"2025-07-09";"Soup sayur";2;40000;20000;"Instagram";"Budi Kusuma";89770088600
"ORD100763";"2025-07-29";"Soup sayur";2;50000;25000;"Instagram";"Citra Pratama";82064361103
"ORD102363";"2025-05-05";"Nasi Box Ayam";1;30000;30000;"Instagram";"Ika Permana";89735989334
"ORD100871";"2025-06-13";"Nasi box vegan";1;25000;25000;"Instagram";"Hadi Saputra";82266093796
"ORD102218";"2025-09-15";"Snack box";1;15000;15000;"Instagram";"Putu Santoso";82895171870
"ORD101516";"2025-08-12";"Salad Ayam";1;40000;40000;"WhatsApp";"Hadi Budiyanto";80003075622
"ORD100975";"2025-04-24";"Nasi Box Ayam";1;15000;15000;"Instagram";"Sari Budiyanto";84506159399
"ORD100888";"2025-06-22";"Nasi Box Ayam";1;35000;35000;"WhatsApp";"Maya Santoso";84817549651
"ORD101951";"2025-08-28";"Soup Sayur";1;20000;20000;"Instagram";"Putu Harto";85054447132
"ORD101629";"2025-07-25";"Nasi Box Ayam";1;20000;20000;"WhatsApp";"Kiki Putri";87354549480
"ORD102458";"2025-05-26";"Nasi Box Ayam";1;25000;25000;"WhatsApp";"Andi Wicaksono";84466609935
"ORD100632";"2025-06-01";"Snack box";1;25000;25000;"WhatsApp";"Sari Budiyanto";84506159399
"ORD101766";"2025-07-08";"Nasi Box Vegan";1;35000;35000;"WhatsApp";"Putu Permana";88299737631
"ORD101864";"2025-09-06";"Soup Sayur";1;20000;20000;"Instagram";"Nina Santoso";84223253672
"ORD100885";"2025-09-02";"Nasi Box Ayam";1;30000;30000;"WhatsApp";"Gita Permana";84123281206
"ORD100141";"2025-09-24";"Soup sayur";2;40000;20000;"WhatsApp";"Andi Wicaksono";82368876767
"ORD100815";"2025-07-23";"Nasi Box Ayam";2;60000;30000;"WhatsApp";"Joko Kusuma";84519832731
"ORD100081";"2025-09-24";"Nasi box vegan";5;150000;30000;"Instagram";"Uli Permana";82480861317
"ORD100155";"2025-08-29";"Nasi Box Vegan";1;35000;35000;"Instagram";"Fajar Budiyanto";86990413797
"ORD101040";"2025-08-19";"Salad Ayam";1;30000;30000;"WhatsApp";"Dewi Saputra";85585239868
"ORD102100";"2025-08-06";"Salad Ayam";1;30000;30000;"WhatsApp";"Rina Wijaya";86453521818
"ORD101990";"2025-08-01";"Salad Ayam";5;175000;35000;"WhatsApp";"Laras Wijaya";82694486959
"ORD102487";"2025-05-25";"Nasi Box Ayam";4;100000;25000;"WhatsApp";"Maya Saputra";85061809190
"ORD101936";"2025-06-09";"Nasi box vegan";2;50000;25000;"WhatsApp";"Nina Wicaksono";80656272980
"ORD101148";"2025-06-29";"Nasi Box Ayam";2;50000;25000;"Instagram";"Fajar Wicaksono";86365564729
"ORD100183";"2025-06-30";"Nasi Box Ayam";2;50000;25000;"Instagram";"Ochi Santoso";80766177115
"ORD100610";"2025-05-01";"Snack box";3;75000;25000;"WhatsApp";"Putu Wicaksono";88507925241
"ORD100617";"2025-05-29";"Nasi Box Ayam";1;15000;15000;"Instagram";"Citra Wijaya";80248193466
"ORD100880";"2025-06-08";"snack box";1;20000;20000;"WhatsApp";"Uli Wijaya";86998543534
"ORD101353";"2025-06-03";"Snack box";4;60000;15000;"Instagram";"Ochi Putri";86284987769
"ORD100318";"2025-04-25";"Soup Sayur";1;25000;25000;"Instagram";"Laras Budiyanto";85277221704
"ORD102335";"2025-06-08";"Nasi box vegan";3;105000;35000;"Instagram";"Dewi Harto";87859696915
"ORD100160";"2025-05-12";"Nasi Box Vegan";1;30000;30000;"WhatsApp";"Rina Wijaya";86453521818
"ORD100361";"2025-05-09";"Snack box";1;25000;25000;"WhatsApp";"Fajar Wijaya";83348039652
"ORD101617";"2025-08-25";"Nasi Box Ayam";1;25000;25000;"Instagram";"Fajar Santoso";84556110022
"ORD100094";"2025-07-20";"Salad Ayam";1;35000;35000;"Instagram";"Andi Budiyanto";82400842710
"ORD102276";"2025-09-27";"Nasi Box Ayam";1;15000;15000;"Instagram";"Putu Pratama";88416169284
"ORD102475";"2025-05-02";"Snack box";1;20000;20000;"Instagram";"Andi Pratama";85169409749
"ORD100333";"2025-06-15";"Soup Sayur";1;20000;20000;"Instagram";"Joko Harto";83699577738
"ORD102194";"2025-05-16";"Salad Ayam";1;30000;30000;"WhatsApp";"Sari Harto";81241182449
"ORD100458";"2025-04-08";"Soup Sayur";1;20000;20000;"Instagram";"Gita Permana";86884443106
"ORD101649";"2025-05-08";"Snack box";1;20000;20000;"Instagram";"Maya Santoso";86474687234
"ORD102422";"2025-09-20";"Nasi Box Ayam";3;75000;25000;"Instagram";"Sari Permana";82060385050
"ORD100508";"2025-04-26";"Snack box";1;15000;15000;"Instagram";"Dewi Budiyanto";84498926659
"ORD101205";"2025-09-19";"Nasi Box Ayam";2;50000;25000;"Instagram";"Putu Santoso";84358112880
"ORD100447";"2025-09-07";"Nasi Box Ayam";1;25000;25000;"Instagram";"Maya Kusuma";81463031617
"ORD100446";"2025-05-16";"Salad Ayam";1;15000;15000;"Instagram";"Gita Permana";84123281206
"ORD100974";"2025-06-20";"Snack box";1;15000;15000;"Instagram";"Tono Saputra";85328710122
"ORD100778";"2025-04-03";"Soup Sayur";4;100000;25000;"Instagram";"Tono Putri";86179640537
"ORD101044";"2025-06-05";"Snack box";1;20000;20000;"Instagram";"Laras Pratama";82696582710
"ORD102208";"2025-06-04";"Soup sayur";2;40000;20000;"Instagram";"Sari Budiyanto";89241418328
"ORD102370";"2025-04-06";"Salad Ayam";2;80000;40000;"WhatsApp";"Tono Pratama";86213721386
"ORD100346";"2025-04-19";"Salad Ayam";1;20000;20000;"Instagram";"Ika Pratama";83017426841
"ORD102271";"2025-04-09";"Salad Ayam";1;40000;40000;"WhatsApp";"Joko Permana";84103697117
"ORD102064";"2025-05-01";"snack box";1;20000;20000;"Instagram";"Eka Harto";87510799118
"ORD100339";"2025-07-30";"Nasi box vegan";1;35000;35000;"WhatsApp";"Ika Permana";85190669849
"ORD101437";"2025-04-21";"Nasi box vegan";1;30000;30000;"Instagram";"Joko Santoso";85411526218
"ORD101018";"2025-04-04";"Nasi Box Vegan";1;35000;35000;"Instagram";"Gita Wicaksono";84167243426
"ORD100973";"2025-05-29";"Salad Ayam";1;30000;30000;"Instagram";"Andi Pratama";81238282586
"ORD101038";"2025-06-03";"Snack box";1;25000;25000;"Instagram";"Nina Putri";89619431142
"ORD100550";"2025-08-30";"snack box";1;20000;20000;"Instagram";"Maya Pratama";89916247314
"ORD101486";"2025-04-10";"Salad Ayam";1;40000;40000;"Instagram";"Rina Harto";82513542784
"ORD101875";"2025-09-16";"Nasi box vegan";1;25000;25000;"Instagram";"Andi Pratama";89325250029
"ORD101239";"2025-07-22";"Salad Ayam";4;140000;35000;"Instagram";"Tono Permana";80848872563
