OrderID,Tanggal,Nama Produk,Jumlah,Harga,Harga Unit,Sumber Order,Nama Pelanggan,Nomor WA,Keterangan
ORD102245,2025-06-02 00:00:00,nasi box ayam,2,40000,20000,Instagram,Eka Wijaya,089933083301,
ORD102175,2025-04-26 00:00:00,Snack box,1,25000,25000,WhatsApp,Joko Harto,083699577738,
ORD102302,2025-06-13 00:00:00,Salad Ayam,2,60000,30000,WhatsApp,Rina Wijaya,082191361939,
ORD101743,2025-06-16 00:00:00,NasiBoxAyam,2,50000,25000,WhatsApp,Ika Permana,088889937567,catatan: pesan khusus
ORD102185,2025-07-24 00:00:00,snack box,1,15000,15000,Instagram,Andi Wijaya,088366752545,
ORD100246,2025-09-23 00:00:00,Nasi Box Vegan,1,35000,35000,Instagram,Tono Permana,085978207151,
ORD101590,2025-07-08 00:00:00,Snack box,5,125000,25000,Instagram,Sari Putri,088274225790,
ORD101325,2025-08-14 00:00:00,Snack Box,2,40000,20000,Instagram,Fajar Wicaksono,087038430988,ulang order
ORD100154,2025-08-18 00:00:00,Snack Box,2,40000,20000,Instagram,Fajar Santoso,084556110022,
ORD102154,2025-09-11 00:00:00,NasiBoxAyam,1,25000,25000,WhatsApp,Uli Permana,082480861317,
ORD100591,2025-08-14 00:00:00,Nasi Box Ayam,1,35000,35000,Instagram,Joko Santoso,086409097439,
ORD100547,2025-08-28 00:00:00,Nasi Box Ayam,1,35000,35000,WhatsApp,Kiki Pratama,081256746807,
ORD102380,2025-05-27 00:00:00,Nasi box vegan,3,75000,25000,WhatsApp,Joko Santoso,084157473384,
ORD101543,2025-05-26 00:00:00,Nasi Box Vegan,1,35000,35000,WhatsApp,Gita Budiyanto,087262473178,catatan: pesan khusus
ORD101733,2025-05-30 00:00:00,snack box,1,25000,25000,Instagram,Ika Kusuma,087334843443,
ORD100003,2025-07-23 00:00:00,Snack Box,1,25000,25000,WhatsApp,Putu Kusuma,088515832818,
ORD102073,2025-04-12 00:00:00,Snack box,1,15000,15000,Instagram,Fajar Wijaya,087525007432,
ORD101932,2025-04-28 00:00:00,Soup sayur,3,60000,20000,WhatsApp,Ika Saputra,088007229034,
ORD100027,2025-08-15 00:00:00,Nasi Box Ayam,1,35000,35000,WhatsApp,Hadi Saputra,082266093796,
ORD100066,2025-05-16 00:00:00,Soup sayur,3,75000,25000,WhatsApp,Citra Wicaksono,085186363745,
ORD100118,2025-07-24 00:00:00,Soup sayur,1,25000,25000,Instagram,Uli Santoso,088075957947,
ORD101529,2025-09-13 00:00:00,Snack Box,5,125000,25000,Instagram,Sari Budiyanto,083982258713,
ORD100002,2025-06-14 00:00:00,Nasi box vegan,2,50000,25000,Instagram,Kiki Saputra,085452711116,
ORD102238,2025-08-29 00:00:00,Soup sayur,2,50000,25000,Instagram,Kiki Wijaya,089254629148,
ORD101087,2025-05-17 00:00:00,Soup Sayur,1,20000,20000,Instagram,Uli Kusuma,085604661839,
ORD101770,2025-05-25 00:00:00,Soup Sayur,4,100000,25000,Instagram,Citra Budiyanto,089092753269,
ORD102398,2025-07-16 00:00:00,Nasi box ayam,1,25000,25000,Instagram,Dewi Pratama,088692322602,
ORD102393,2025-05-05 00:00:00,Nasi Box Ayam,1,35000,35000,Instagram,Joko Permana,084103697117,
ORD102340,2025-09-29 00:00:00,nasi box ayam,1,15000,15000,WhatsApp,Sari Permana,083918785191,
ORD100411,2025-09-05 00:00:00,Nasi box vegan,1,30000,30000,Instagram,Dewi Permana,085290965610,
ORD100549,2025-04-07 00:00:00,Salad Ayam,1,30000,30000,WhatsApp,Sari Budiyanto,089241418328,
ORD101999,2025-08-19 00:00:00,Salad Ayam,1,30000,30000,Instagram,Citra Wicaksono,089796886805,
ORD101406,2025-09-02 00:00:00,NasiBoxAyam,2,50000,25000,Instagram,Dewi Wijaya,088367365766,
ORD100834,2025-09-12 00:00:00,Nasi Box Ayam,2,60000,30000,Instagram,Ika Permana,085190669849,
ORD100517,2025-08-25 00:00:00,NasiBoxAyam,2,70000,35000,Instagram,Nina Putri,083445655743,catatan: pesan khusus
ORD101869,2025-09-22 00:00:00,nasi box ayam,1,20000,20000,Instagram,Joko Harto,083699577738,
ORD100369,2025-06-30 00:00:00,Salad Ayam,4,120000,30000,Instagram,Rina Wijaya,082191361939,
ORD100837,2025-04-07 00:00:00,NasiBoxAyam,5,150000,30000,Instagram,Budi Permana,087917693676,
ORD100249,2025-06-15 00:00:00,Salad Ayam,5,150000,30000,Instagram,Joko Kusuma,086631931491,
ORD100385,2025-08-09 00:00:00,Nasi Box Ayam,1,25000,25000,WhatsApp,Eka Putri,080969029593,
ORD101741,,Snack Box,1,15000,15000,Instagram,Budi Permana,087788925546,
ORD101079,2025-04-05 00:00:00,Salad ayam,3,90000,30000,WhatsApp,Hadi Budiyanto,080003075622,
ORD100532,2025-04-12 00:00:00,Nasi Box Ayam,2,50000,25000,WhatsApp,Gita Permana,086138612075,
ORD101621,2025-06-12 00:00:00,Soup sayur,2,40000,20000,Instagram,Laras Budiyanto,081449147660,
ORD101107,2025-07-07 00:00:00,Soup Sayur,4,80000,20000,Instagram,Joko Putri,082583132370,
ORD100271,2025-05-20 00:00:00,Nasi Box Ayam,4,140000,35000,Instagram,Andi Putri,086542351161,catatan: pesan khusus
ORD100343,2025-05-12 00:00:00,Nasi box vegan,1,25000,25000,Instagram,Nina Kusuma,081251778528,
ORD100277,2025-05-12 00:00:00,Snack Box,3,60000,20000,WhatsApp,Ochi Kusuma,080104328986,
ORD100465,2025-06-21 00:00:00,SALAD AYAM,1,20000,20000,Instagram,Kiki Pratama,086258815371,
ORD102312,2025-06-27 00:00:00,Snack box,1,25000,25000,Instagram,Budi Saputra,080715969664,
ORD100305,2025-05-22 00:00:00,SALAD AYAM,1,15000,15000,Instagram,Tono Kusuma,085342836440,
ORD100573,2025-08-29 00:00:00,Nasi box vegan,2,60000,30000,WhatsApp,Laras Putri,088098851656,
ORD100279,2025-04-18 00:00:00,Soup Sayur,2,40000,20000,WhatsApp,Ochi Harto,084431351823,
ORD100734,2025-05-21 00:00:00,NasiBoxAyam,1,25000,25000,Instagram,Fajar Budiyanto,087334270866,
ORD101114,2025-08-06 00:00:00,Nasi box ayam,1,35000,35000,Instagram,Uli Wicaksono,084034471349,
ORD100367,2025-05-04 00:00:00,snack box,1,20000,20000,Instagram,Kiki Budiyanto,089297500170,
ORD101908,2025-05-24 00:00:00,Nasi box vegan,1,35000,35000,Instagram,Kiki Saputra,081648408588,
ORD100759,2025-08-28 00:00:00,Nasi Box Vegan,1,25000,25000,WhatsApp,Hadi Kusuma,083769042681,
ORD102300,2025-05-14 00:00:00,Nasi Box Vegan,1,25000,25000,Instagram,Nina Putri,081745961586,
ORD100757,2025-06-22 00:00:00,Nasi box vegan,4,140000,35000,Instagram,Ika Pratama,083038567700,
ORD101549,,Soup Sayur,1,25000,25000,Instagram,Dewi Saputra,082456506098,
ORD100835,2025-07-23 00:00:00,Nasi box vegan,1,25000,25000,Instagram,Tono Pratama,086213721386,
ORD100786,2025-05-21 00:00:00,Nasi box ayam,1,35000,35000,Instagram,Sari Putri,087553942373,
ORD100085,2025-09-15 00:00:00,Snack box,1,15000,15000,WhatsApp,Fajar Wicaksono,087063242415,catatan: pesan khusus
ORD100844,2025-05-21 00:00:00,NasiBoxAyam,1,25000,25000,WhatsApp,Sari Budiyanto,083982258713,
ORD101357,2025-07-01 00:00:00,snack box,3,60000,20000,Instagram,Putu Harto,085054447132,
ORD102248,2025-05-31 00:00:00,Soup Sayur,1,20000,20000,Instagram,Citra Wicaksono,089796886805,
ORD102428,2025-07-06 00:00:00,Salad ayam,1,30000,30000,WhatsApp,Nina Permana,084216073375,catatan: pesan khusus
ORD100116,2025-09-21 00:00:00,SoupSayur,1,20000,20000,Instagram,Ika Budiyanto,083503056413,
ORD101761,2025-04-22 00:00:00,Nasi box vegan,3,75000,25000,Instagram,Maya Permana,084957885685,
ORD100034,2025-07-23 00:00:00,NasiBoxAyam,1,30000,30000,Instagram,Fajar Santoso,085930407859,promo code used
ORD100352,2025-05-06 00:00:00,Salad ayam,4,120000,30000,Instagram,Budi Permana,087788925546,
ORD102009,2025-07-31 00:00:00,Snack Box,2,40000,20000,Instagram,Eka Kusuma,081279908811,
ORD101879,2025-09-08 00:00:00,SALAD AYAM,2,30000,15000,Instagram,Fajar Wijaya,087525007432,
ORD102187,2025-05-27 00:00:00,Snack box,1,15000,15000,Instagram,Fajar Pratama,082866929662,
ORD102346,2025-09-28 00:00:00,SALAD AYAM,2,50000,25000,WhatsApp,Uli Santoso,088075957947,
ORD101886,2025-08-09 00:00:00,Soup sayur,1,20000,20000,WhatsApp,Fajar Wijaya,084895134332,
ORD102058,2025-04-20 00:00:00,SoupSayur,2,40000,20000,WhatsApp,Maya Santoso,084817549651,ulang order
ORD100007,2025-04-07 00:00:00,Snack Box,1,20000,20000,Instagram,Tono Wicaksono,088819148580,
ORD102095,2025-05-19 00:00:00,Nasi Box Ayam,2,50000,25000,Instagram,Putu Wicaksono,084348734714,
ORD102371,2025-06-27 00:00:00,Nasi Box Ayam,3,105000,35000,WhatsApp,Putu Harto,089894134352,
ORD101438,2025-08-08 00:00:00,Salad ayam,1,35000,35000,WhatsApp,Tono Permana,081438663227,
ORD101490,2025-04-27 00:00:00,SALAD AYAM,1,15000,15000,WhatsApp,Fajar Wicaksono,088681447394,
ORD100484,2025-08-22 00:00:00,SALAD AYAM,5,75000,15000,WhatsApp,Eka Santoso,085395024026,
ORD101557,2025-07-01 00:00:00,Snack box,1,15000,15000,WhatsApp,Rina Saputra,087749649909,
ORD101833,,NasiBoxAyam,2,70000,35000,Instagram,Uli Budiyanto,081693406088,
ORD100171,2025-09-29 00:00:00,Salad Ayam,1,40000,40000,WhatsApp,Citra Pratama,082064361103,ulang order
ORD100511,2025-07-23 00:00:00,Snack Box,3,60000,20000,Instagram,Kiki Permana,084874016400,ulang order
ORD102112,2025-04-20 00:00:00,NasiBoxAyam,1,25000,25000,WhatsApp,Ika Permana,088156149784,
ORD102231,2025-05-09 00:00:00,SALAD AYAM,1,25000,25000,Instagram,Kiki Wijaya,084627048281,
ORD102306,2025-08-15 00:00:00,Soup Sayur,4,80000,20000,Instagram,Tono Putri,089955620533,
ORD100235,2025-05-03 00:00:00,nasi box ayam,1,15000,15000,Instagram,Nina Wijaya,088324210249,
ORD101712,2025-09-27 00:00:00,Nasi box vegan,1,30000,30000,Instagram,Fajar Budiyanto,083268424508,
ORD101078,2025-05-27 00:00:00,Nasi box vegan,2,70000,35000,Instagram,Maya Saputra,085061809190,
ORD100949,2025-06-20 00:00:00,Soup sayur,1,20000,20000,Instagram,Laras Putri,082885158799,
ORD100836,2025-04-11 00:00:00,Soup sayur,3,60000,20000,Instagram,Maya Santoso,085297516136,
ORD100961,2025-05-08 00:00:00,Snack box,1,20000,20000,Instagram,Rina Wijaya,086453521818,
ORD101302,2025-09-16 00:00:00,NasiBoxAyam,2,60000,30000,Instagram,Putu Santoso,084358112880,
ORD102019,2025-06-20 00:00:00,SoupSayur,4,80000,20000,Instagram,Ika Kusuma,087334843443,
ORD100538,2025-06-07 00:00:00,SoupSayur,4,100000,25000,Instagram,Fajar Santoso,088737530011,
ORD100846,2025-08-02 00:00:00,Nasi box ayam,1,35000,35000,WhatsApp,Putu Pratama,088416169284,
ORD101101,2025-05-22 00:00:00,Nasi Box Vegan,2,50000,25000,Instagram,Ochi Wijaya,080276773592,
ORD102117,2025-04-07 00:00:00,Soup Sayur,3,75000,25000,Instagram,Citra Budiyanto,085188888067,
ORD101764,2025-08-26 00:00:00,snack box,3,75000,25000,Instagram,Rina Harto,086022356972,
ORD100194,2025-04-12 00:00:00,Nasi Box Vegan,5,150000,30000,Instagram,Joko Santoso,084157473384,
ORD100217,2025-07-20 00:00:00,Snack Box,4,80000,20000,Instagram,Laras Pratama,082696582710,
ORD101755,2025-04-17 00:00:00,Nasi box ayam,2,60000,30000,Instagram,Hadi Budiyanto,080003075622,
ORD101095,2025-07-10 00:00:00,nasi box ayam,4,60000,15000,Instagram,Andi Wicaksono,084466609935,
ORD101165,2025-09-01 00:00:00,Salad ayam,1,30000,30000,WhatsApp,Gita Wicaksono,084167243426,
ORD101796,2025-08-17 00:00:00,Nasi box vegan,3,90000,30000,WhatsApp,Ochi Kusuma,080104328986,
ORD102297,2025-07-09 00:00:00,Soup sayur,2,40000,20000,Instagram,Budi Kusuma,089770088600,
ORD100763,2025-07-29 00:00:00,Soup sayur,2,50000,25000,Instagram,Citra Pratama,082064361103,
ORD102363,2025-05-05 00:00:00,Nasi Box Ayam,1,30000,30000,Instagram,Ika Permana,089735989334,
ORD100871,2025-06-13 00:00:00,Nasi box vegan,1,25000,25000,Instagram,Hadi Saputra,082266093796,
ORD102218,2025-09-15 00:00:00,Snack box,1,15000,15000,Instagram,Putu Santoso,082895171870,
ORD101516,2025-08-12 00:00:00,Salad ayam,1,40000,40000,WhatsApp,Hadi Budiyanto,080003075622,
ORD100975,2025-04-24 00:00:00,nasi box ayam,1,15000,15000,Instagram,Sari Budiyanto,084506159399,promo code used
ORD100888,2025-06-22 00:00:00,Nasi Box Ayam,1,35000,35000,WhatsApp,Maya Santoso,084817549651,
ORD101951,2025-08-28 00:00:00,SoupSayur,1,20000,20000,Instagram,Putu Harto,085054447132,
ORD101629,2025-07-25 00:00:00,nasi box ayam,1,20000,20000,WhatsApp,Kiki Putri,087354549480,
ORD102458,2025-05-26 00:00:00,NasiBoxAyam,1,25000,25000,WhatsApp,Andi Wicaksono,084466609935,
ORD100632,2025-06-01 00:00:00,Snack box,1,25000,25000,WhatsApp,Sari Budiyanto,084506159399,
ORD101766,2025-07-08 00:00:00,Nasi Box Vegan,1,35000,35000,WhatsApp,Putu Permana,088299737631,
ORD101864,2025-09-06 00:00:00,Soup Sayur,1,20000,20000,Instagram,Nina Santoso,084223253672,
ORD100885,2025-09-02 00:00:00,Nasi box ayam,1,30000,30000,WhatsApp,Gita Permana,084123281206,
ORD100141,2025-09-24 00:00:00,Soup sayur,2,40000,20000,WhatsApp,Andi Wicaksono,082368876767,
ORD100815,2025-07-23 00:00:00,Nasi Box Ayam,2,60000,30000,WhatsApp,Joko Kusuma,084519832731,promo code used
ORD100081,2025-09-24 00:00:00,Nasi box vegan,5,150000,30000,Instagram,Uli Permana,082480861317,
ORD100155,2025-08-29 00:00:00,Nasi Box Vegan,1,35000,35000,Instagram,Fajar Budiyanto,086990413797,
ORD101040,2025-08-19 00:00:00,Salad Ayam,1,30000,30000,WhatsApp,Dewi Saputra,085585239868,
ORD102100,2025-08-06 00:00:00,Salad ayam,1,30000,30000,WhatsApp,Rina Wijaya,086453521818,
ORD101990,2025-08-01 00:00:00,Salad ayam,5,175000,35000,WhatsApp,Laras Wijaya,082694486959,
ORD102487,2025-05-25 00:00:00,Nasi box ayam,4,100000,25000,WhatsApp,Maya Saputra,085061809190,
ORD101936,2025-06-09 00:00:00,Nasi box vegan,2,50000,25000,WhatsApp,Nina Wicaksono,080656272980,
ORD101148,2025-06-29 00:00:00,NasiBoxAyam,2,50000,25000,Instagram,Fajar Wicaksono,086365564729,
ORD100183,2025-06-30 00:00:00,Nasi box ayam,2,50000,25000,Instagram,Ochi Santoso,080766177115,
ORD100610,2025-05-01 00:00:00,Snack box,3,75000,25000,WhatsApp,Putu Wicaksono,088507925241,
ORD100617,2025-05-29 00:00:00,nasi box ayam,1,15000,15000,Instagram,Citra Wijaya,080248193466,
ORD100880,2025-06-08 00:00:00,snack box,1,20000,20000,WhatsApp,Uli Wijaya,086998543534,
ORD101353,2025-06-03 00:00:00,Snack box,4,60000,15000,Instagram,Ochi Putri,086284987769,promo code used
ORD100318,2025-04-25 00:00:00,SoupSayur,1,25000,25000,Instagram,Laras Budiyanto,085277221704,
ORD102335,2025-06-08 00:00:00,Nasi box vegan,3,105000,35000,Instagram,Dewi Harto,087859696915,catatan: pesan khusus
ORD100160,2025-05-12 00:00:00,Nasi Box Vegan,1,30000,30000,WhatsApp,Rina Wijaya,086453521818,
ORD100361,2025-05-09 00:00:00,Snack box,1,25000,25000,WhatsApp,Fajar Wijaya,083348039652,
ORD101617,2025-08-25 00:00:00,Nasi box ayam,1,25000,25000,Instagram,Fajar Santoso,084556110022,
ORD100094,2025-07-20 00:00:00,Salad ayam,1,35000,35000,Instagram,Andi Budiyanto,082400842710,
ORD102276,2025-09-27 00:00:00,nasi box ayam,1,15000,15000,Instagram,Putu Pratama,088416169284,
ORD102475,2025-05-02 00:00:00,Snack box,1,20000,20000,Instagram,Andi Pratama,085169409749,
ORD100333,2025-06-15 00:00:00,SoupSayur,1,20000,20000,Instagram,Joko Harto,083699577738,
ORD102194,2025-05-16 00:00:00,Salad Ayam,1,30000,30000,WhatsApp,Sari Harto,081241182449,
ORD100458,2025-04-08 00:00:00,SoupSayur,1,20000,20000,Instagram,Gita Permana,086884443106,
ORD101649,2025-05-08 00:00:00,Snack box,1,20000,20000,Instagram,Maya Santoso,086474687234,
ORD102128,,snack box,1,15000,15000,Instagram,Kiki Permana,081473799650,
ORD102422,2025-09-20 00:00:00,Nasi box ayam,3,75000,25000,Instagram,Sari Permana,082060385050,
ORD100508,2025-04-26 00:00:00,Snack box,1,15000,15000,Instagram,Dewi Budiyanto,084498926659,
ORD101205,2025-09-19 00:00:00,Nasi box ayam,2,50000,25000,Instagram,Putu Santoso,084358112880,
ORD100447,2025-09-07 00:00:00,Nasi box ayam,1,25000,25000,Instagram,Maya Kusuma,081463031617,
ORD100446,2025-05-16 00:00:00,SALAD AYAM,1,15000,15000,Instagram,Gita Permana,084123281206,
ORD100974,2025-06-20 00:00:00,Snack box,1,15000,15000,Instagram,Tono Saputra,085328710122,catatan: pesan khusus
ORD100778,2025-04-03 00:00:00,Soup Sayur,4,100000,25000,Instagram,Tono Putri,086179640537,
ORD101044,2025-06-05 00:00:00,Snack box,1,20000,20000,Instagram,Laras Pratama,082696582710,
ORD102208,2025-06-04 00:00:00,Soup sayur,2,40000,20000,Instagram,Sari Budiyanto,089241418328,
ORD102370,2025-04-06 00:00:00,Salad ayam,2,80000,40000,WhatsApp,Tono Pratama,086213721386,
ORD100346,2025-04-19 00:00:00,SALAD AYAM,1,20000,20000,Instagram,Ika Pratama,083017426841,
ORD102271,2025-04-09 00:00:00,Salad ayam,1,40000,40000,WhatsApp,Joko Permana,084103697117,
ORD102064,2025-05-01 00:00:00,snack box,1,20000,20000,Instagram,Eka Harto,087510799118,
ORD100339,2025-07-30 00:00:00,Nasi box vegan,1,35000,35000,WhatsApp,Ika Permana,085190669849,catatan: pesan khusus
ORD101437,2025-04-21 00:00:00,Nasi box vegan,1,30000,30000,Instagram,Joko Santoso,085411526218,
ORD101018,2025-04-04 00:00:00,Nasi Box Vegan,1,35000,35000,Instagram,Gita Wicaksono,084167243426,
ORD100973,2025-05-29 00:00:00,Salad Ayam,1,30000,30000,Instagram,Andi Pratama,081238282586,promo code used
ORD101038,2025-06-03 00:00:00,Snack box,1,25000,25000,Instagram,Nina Putri,089619431142,
ORD100550,2025-08-30 00:00:00,snack box,1,20000,20000,Instagram,Maya Pratama,089916247314,
ORD101486,2025-04-10 00:00:00,Salad ayam,1,40000,40000,Instagram,Rina Harto,082513542784,
ORD101875,2025-09-16 00:00:00,Nasi box vegan,1,25000,25000,Instagram,Andi Pratama,089325250029,
ORD101239,2025-07-22 00:00:00,Salad Ayam,4,140000,35000,Instagram,Tono Permana,080848872563,promo code used
ORD101978,2025-06-13 00:00:00,Nasi box vegan,1,25000,25000,Instagram,Hadi Pratama,082904228421,
ORD100887,2025-08-10 00:00:00,SALAD AYAM,2,30000,15000,Instagram,Gita Wicaksono,086724238849,catatan: pesan khusus
ORD100400,2025-08-02 00:00:00,SoupSayur,4,80000,20000,Instagram,Joko Pratama,085877169472,
ORD101819,2025-05-15 00:00:00,Snack box,2,30000,15000,WhatsApp,Sari Permana,082060385050,promo code used
ORD101468,2025-08-03 00:00:00,Nasi Box Ayam,1,25000,25000,Instagram,Kiki Wicaksono,085844198665,
ORD101272,2025-08-04 00:00:00,Salad Ayam,1,40000,40000,Instagram,Ochi Pratama,085037589975,
ORD100991,2025-06-30 00:00:00,Nasi Box Ayam,1,25000,25000,WhatsApp,Sari Kusuma,080260127961,
ORD102041,2025-07-11 00:00:00,Nasi Box Ayam,5,150000,30000,Instagram,Dewi Santoso,083579727985,
ORD101848,2025-05-05 00:00:00,SALAD AYAM,3,60000,20000,WhatsApp,Joko Kusuma,086631931491,
ORD100943,,Soup Sayur,3,60000,20000,Instagram,Eka Kusuma,081279908811,
ORD100450,2025-04-05 00:00:00,Snack Box,1,25000,25000,WhatsApp,Andi Pratama,085169409749,
ORD102260,2025-04-17 00:00:00,Soup Sayur,1,20000,20000,Instagram,Maya Kusuma,081463031617,
ORD102077,2025-08-17 00:00:00,nasi box ayam,5,75000,15000,Instagram,Uli Wicaksono,084034471349,
ORD101696,2025-06-18 00:00:00,Salad ayam,3,105000,35000,WhatsApp,Dewi Santoso,080167618472,
ORD100393,2025-07-28 00:00:00,Nasi box vegan,1,25000,25000,WhatsApp,Andi Wicaksono,082368876767,
ORD102449,2025-04-11 00:00:00,nasi box ayam,2,40000,20000,WhatsApp,Uli Putri,080530214656,
ORD101863,2025-08-24 00:00:00,SoupSayur,1,25000,25000,WhatsApp,Uli Kusuma,085604661839,ulang order
ORD100675,2025-08-20 00:00:00,SALAD AYAM,1,25000,25000,Instagram,Andi Pratama,085169409749,catatan: pesan khusus
ORD100823,2025-07-09 00:00:00,NasiBoxAyam,3,105000,35000,Instagram,Joko Pratama,085877169472,promo code used
ORD101561,2025-07-31 00:00:00,snack box,1,15000,15000,WhatsApp,Fajar Wicaksono,087063242415,
ORD102126,2025-07-10 00:00:00,Nasi Box Ayam,1,30000,30000,Instagram,Tono Permana,081034131647,
ORD100301,,snack box,1,25000,25000,WhatsApp,Putu Putri,085135521570,catatan: pesan khusus
ORD101745,2025-06-22 00:00:00,Nasi Box Ayam,1,35000,35000,Instagram,Maya Permana,084351751830,
ORD100479,2025-05-08 00:00:00,NasiBoxAyam,3,90000,30000,WhatsApp,Fajar Wijaya,083348039652,
ORD102388,2025-08-26 00:00:00,Salad Ayam,1,30000,30000,WhatsApp,Uli Kusuma,085866934654,
ORD100560,2025-09-23 00:00:00,SoupSayur,1,20000,20000,WhatsApp,Sari Santoso,086578759856,
ORD101894,2025-09-08 00:00:00,Salad Ayam,1,35000,35000,Instagram,Budi Putri,081355690927,
ORD101853,2025-05-20 00:00:00,NasiBoxAyam,1,25000,25000,Instagram,Hadi Wijaya,080033092327,
ORD101810,2025-08-27 00:00:00,Nasi Box Vegan,1,35000,35000,Instagram,Fajar Pratama,082866929662,
ORD100772,2025-09-15 00:00:00,Nasi Box Ayam,2,60000,30000,WhatsApp,Eka Wijaya,083568044206,
ORD102131,2025-04-19 00:00:00,nasi box ayam,2,30000,15000,Instagram,Kiki Wicaksono,081208267734,
ORD101479,2025-07-05 00:00:00,Snack Box,1,15000,15000,Instagram,Laras Putri,084105648149,
ORD100841,2025-05-20 00:00:00,Nasi Box Ayam,1,25000,25000,Instagram,Eka Permana,081491357759,
ORD102278,2025-05-06 00:00:00,NasiBoxAyam,3,90000,30000,Instagram,Putu Permana,088299737631,
ORD102320,2025-08-22 00:00:00,Snack Box,3,60000,20000,WhatsApp,Fajar Kusuma,084057202590,
ORD102122,2025-05-06 00:00:00,Nasi box ayam,1,25000,25000,WhatsApp,Eka Putri,086984858333,ulang order
ORD101756,2025-08-16 00:00:00,Soup Sayur,1,25000,25000,Instagram,Budi Kusuma,088050097882,
ORD100040,2025-07-11 00:00:00,Snack Box,1,20000,20000,WhatsApp,Maya Permana,084351751830,
ORD102182,2025-05-30 00:00:00,SALAD AYAM,1,15000,15000,WhatsApp,Maya Permana,086887258874,
ORD101645,2025-08-16 00:00:00,Nasi box ayam,1,30000,30000,WhatsApp,Citra Harto,085089935889,
ORD101648,2025-08-09 00:00:00,Nasi Box Vegan,2,50000,25000,Instagram,Citra Permana,088999404389,
ORD100662,2025-04-14 00:00:00,SoupSayur,1,25000,25000,WhatsApp,Nina Pratama,086670106513,
ORD101014,2025-06-11 00:00:00,Salad ayam,1,40000,40000,WhatsApp,Budi Santoso,084711382675,
ORD100583,2025-05-19 00:00:00,Nasi box ayam,1,25000,25000,Instagram,Hadi Permana,089596292330,
ORD101394,2025-05-12 00:00:00,Salad ayam,1,35000,35000,WhatsApp,Sari Permana,083918785191,
ORD101772,2025-05-18 00:00:00,Salad Ayam,1,30000,30000,Instagram,Hadi Permana,080365414586,
ORD101748,2025-07-05 00:00:00,SoupSayur,1,20000,20000,Instagram,Putu Santoso,085466889373,
ORD100358,2025-09-25 00:00:00,Snack Box,4,60000,15000,WhatsApp,Gita Kusuma,086907844736,
